site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,NO,Nitric oxide,2021-10-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,NO2,Nitrogen dioxide,2021-10-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2021-10-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,PM10,PM10 particulate matter (Hourly measured),2021-10-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,PM2.5,PM2.5 particulate matter (Hourly measured),2021-10-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,wd,Modelled Wind Direction,2021-10-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,ws,Modelled Wind Speed,2021-10-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD9,Aberdeen Erroll Park,Urban Background,57.1574,-2.09477,temp,Modelled Temperature,2021-10-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,NO,Nitric oxide,2008-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,NO2,Nitrogen dioxide,2008-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-01-01,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD7,Aberdeen Union Street Roadside,Urban Traffic,57.144555,-2.106472,temp,Modelled Temperature,2010-08-01,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,NO,Nitric oxide,2016-02-09,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,NO2,Nitrogen dioxide,2016-02-09,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2016-02-09,ongoing,2024-03-31,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,wd,Modelled Wind Direction,2016-02-09,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,ws,Modelled Wind Speed,2016-02-09,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ABD8,Aberdeen Wellington Road,Urban Traffic,57.133888,-2.094198,temp,Modelled Temperature,2016-02-09,ongoing,Never,North East Scotland,NA_character_,Aberdeen City
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,NO,Nitric oxide,2009-01-01,ongoing,2024-03-31,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,NO2,Nitrogen dioxide,2009-01-01,ongoing,2024-03-31,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-01-01,ongoing,2024-03-31,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,PM10,PM10 particulate matter (Hourly measured),2009-01-01,ongoing,2024-03-31,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,NV10,Non-volatile PM10 (Hourly measured),2010-09-03,2020-02-06,2020-02-06,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,V10,Volatile PM10 (Hourly measured),2010-09-03,2020-02-06,2020-02-06,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
ARM6,Armagh Roadside,Urban Traffic,54.353728,-6.654558,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,"Armagh, Banbridge and Craigavon"
AH,Aston Hill,Rural Background,52.50385,-3.034178,O3,Ozone,1986-06-26,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NO,Nitric oxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NO2,Nitrogen dioxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-10-21,ongoing,2024-03-31,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
AH,Aston Hill,Rural Background,52.50385,-3.034178,temp,Modelled Temperature,2010-08-01,ongoing,Never,North Wales,NA_character_,Powys
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,O3,Ozone,2006-11-01,ongoing,2024-03-31,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,PM10,PM10 particulate matter (Hourly measured),2006-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,NV10,Non-volatile PM10 (Hourly measured),2006-01-01,2018-08-08,2018-08-08,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,V10,Volatile PM10 (Hourly measured),2006-01-01,2018-08-08,2018-08-08,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,PM2.5,PM2.5 particulate matter (Hourly measured),2006-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,NV2.5,Non-volatile PM2.5 (Hourly measured),2006-01-01,2018-08-08,2018-08-08,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,V2.5,Volatile PM2.5 (Hourly measured),2006-01-01,2018-08-08,2018-08-08,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,GR10,PM10 particulate matter (Daily measured),2006-01-01,2016-10-05,2016-10-05,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,GR2.5,PM2.5 particulate matter (Daily measured),2006-01-01,2016-10-05,2016-10-05,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ETHANE,ethane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ETHENE,ethene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ETHYNE,ethyne,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,PROPANE,propane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,PROPENE,propene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,iBUTANE,iso-butane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,nBUTANE,n-butane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,1BUTENE,1-butene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,t2BUTENE,trans-2-butene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,c2BUTENE,cis-2-butene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,iPENTANE,iso-pentane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,nPENTANE,n-pentane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,13BDIENE,"1,3-butadiene",2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,t2PENTEN,trans-2-pentene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,1PENTEN,1-pentene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,2MEPENT,2-methylpentane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ISOPRENE,isoprene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,nHEXANE,n-hexane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,nHEPTANE,n-heptane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,iOCTANE,iso-octane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,nOCTANE,n-octane,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,BENZENE,benzene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,TOLUENE,toluene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ETHBENZ,ethylbenzene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,mpXYLENE,m+p-xylene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,oXYLENE,o-xylene,2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,123TMB,"1,2,3-trimethylbenzene",2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,124TMB,"1,2,4-trimethylbenzene",2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,135TMB,"1,3,5-trimethylbenzene",2006-09-04,ongoing,2024-01-03,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Midlothian
ACTH,Auchencorth Moss,Rural Background,55.79216,-3.2429,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Midlothian
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,NO,Nitric oxide,2017-04-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,NO2,Nitrogen dioxide,2017-04-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2017-04-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,wd,Modelled Wind Direction,2017-04-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,ws,Modelled Wind Speed,2017-04-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BAAR,Ballymena Antrim Road,Urban Traffic,54.851491,-6.274961,temp,Modelled Temperature,2017-04-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,NO,Nitric oxide,2016-05-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,NO2,Nitrogen dioxide,2016-05-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2016-05-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,SO2,Sulphur dioxide,2010-01-01,ongoing,2024-03-31,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BALM,Ballymena Ballykeel,Urban Background,54.861595,-6.250873,temp,Modelled Temperature,2010-08-01,ongoing,Never,Northern Ireland,NA_character_,Mid and East Antrim
BARN,Barnsley,Urban Background,53.580045,-1.475865,SO2,Sulphur dioxide,1991-03-14,1994-03-21,1994-03-21,Yorkshire & Humberside,NA_character_,Barnsley
BAR2,Barnsley 12,Urban Background,53.55593,-1.485153,SO2,Sulphur dioxide,1994-03-21,2012-07-17,2012-07-17,Yorkshire & Humberside,NA_character_,Barnsley
BAR2,Barnsley 12,Urban Background,53.55593,-1.485153,wd,Modelled Wind Direction,2010-08-01,2012-07-17,Never,Yorkshire & Humberside,NA_character_,Barnsley
BAR2,Barnsley 12,Urban Background,53.55593,-1.485153,ws,Modelled Wind Speed,2010-08-01,2012-07-17,Never,Yorkshire & Humberside,NA_character_,Barnsley
BAR2,Barnsley 12,Urban Background,53.55593,-1.485153,temp,Modelled Temperature,2010-08-01,2012-07-17,Never,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,O3,Ozone,1997-07-07,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,NO,Nitric oxide,1997-07-07,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,NO2,Nitrogen dioxide,1997-07-07,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1997-07-07,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,SO2,Sulphur dioxide,1997-07-07,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,CO,Carbon monoxide,2002-07-08,2007-09-30,2007-09-30,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,PM10,PM10 particulate matter (Hourly measured),2023-04-06,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,PM2.5,PM2.5 particulate matter (Hourly measured),2023-04-06,ongoing,2024-03-31,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Yorkshire & Humberside,NA_character_,Barnsley
BAR3,Barnsley Gawber,Urban Background,53.56292,-1.510436,temp,Modelled Temperature,2010-08-01,ongoing,Never,Yorkshire & Humberside,NA_character_,Barnsley
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,PM10,PM10 particulate matter (Hourly measured),2013-11-14,ongoing,2024-03-31,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,NV10,Non-volatile PM10 (Hourly measured),2013-11-14,2018-08-02,2018-08-02,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,V10,Volatile PM10 (Hourly measured),2013-11-14,2018-08-02,2018-08-02,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,PM2.5,PM2.5 particulate matter (Hourly measured),2013-11-14,ongoing,2024-03-31,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,NV2.5,Non-volatile PM2.5 (Hourly measured),2013-11-14,2018-08-02,2018-08-02,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,V2.5,Volatile PM2.5 (Hourly measured),2013-11-14,2018-08-02,2018-08-02,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,wd,Modelled Wind Direction,2013-11-14,ongoing,Never,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,ws,Modelled Wind Speed,2013-11-14,ongoing,Never,South West,NA_character_,North Devon
BPLE,Barnstaple A39,Urban Traffic,51.074793,-4.041924,temp,Modelled Temperature,2013-11-14,ongoing,Never,South West,NA_character_,North Devon
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,NO,Nitric oxide,2019-10-24,ongoing,2024-03-31,South West,NA_character_,Bath and North East Somerset
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,NO2,Nitrogen dioxide,2019-10-24,ongoing,2024-03-31,South West,NA_character_,Bath and North East Somerset
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-10-24,ongoing,2024-03-31,South West,NA_character_,Bath and North East Somerset
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,wd,Modelled Wind Direction,2019-10-24,ongoing,Never,South West,NA_character_,Bath and North East Somerset
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,ws,Modelled Wind Speed,2019-10-24,ongoing,Never,South West,NA_character_,Bath and North East Somerset
BHA4,Bath A4 Roadside,Urban Traffic,51.390922,-2.35503,temp,Modelled Temperature,2019-10-24,ongoing,Never,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NO,Nitric oxide,1996-11-18,2019-06-11,2019-06-11,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NO2,Nitrogen dioxide,1996-11-18,2019-06-11,2019-06-11,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1996-11-18,2019-06-11,2019-06-11,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,CO,Carbon monoxide,1996-11-18,2007-09-30,2007-09-30,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,wd,Modelled Wind Direction,2010-08-01,2019-06-11,Never,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,ws,Modelled Wind Speed,2010-08-01,2019-06-11,Never,South West,NA_character_,Bath and North East Somerset
BATH,Bath Roadside,Urban Traffic,51.391127,-2.354155,temp,Modelled Temperature,2010-08-01,2019-06-11,Never,South West,NA_character_,Bath and North East Somerset
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,O3,Ozone,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NO,Nitric oxide,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NO2,Nitrogen dioxide,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,SO2,Sulphur dioxide,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,CO,Carbon monoxide,1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,PM10,PM10 particulate matter (Hourly measured),1992-03-08,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NV10,Non-volatile PM10 (Hourly measured),2008-10-01,2019-09-16,2019-09-16,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,V10,Volatile PM10 (Hourly measured),2008-10-01,2019-09-16,2019-09-16,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,PM2.5,PM2.5 particulate matter (Hourly measured),2008-10-01,ongoing,2024-03-31,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-10-01,2019-09-16,2019-09-16,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
BEL2,Belfast Centre,Urban Background,54.59965,-5.928833,V2.5,Volatile PM2.5 (Hourly measured),2008-10-01,2019-09-16,2019-09-16,Northern Ireland,Belfast Metropolitan Urban Area,Belfast
